frame,track_id,x1,y1,x2,y2,image
2,2,3606.782807239947,436.8478750705923,3966.7768464247124,685.6016336852498,cam_4_1690272191_03-03-11.jpg
2,4,2379.243997176174,533.7150603004465,2867.1059453004773,753.0629397578093,cam_4_1690272191_03-03-11.jpg
2,5,2496.1561178114366,484.2419156125947,2953.9083276631495,710.4857536427238,cam_4_1690272191_03-03-11.jpg
2,8,2874.5717787041804,370.5172639397053,3214.8642201697926,525.3602719216387,cam_4_1690272191_03-03-11.jpg
2,10,2797.077993893917,403.91651035130434,3121.703253850468,569.4510467422311,cam_4_1690272191_03-03-11.jpg
3,2,3577.8481407388117,426.2466887148379,3874.6827728283365,630.2592338181914,cam_4_1690272281_03-04-41.jpg
3,4,2357.3515733358245,529.6584832054693,2863.610304674024,758.6893356954829,cam_4_1690272281_03-04-41.jpg
3,5,2507.8725766344883,484.7869328523436,2950.008559380079,703.5693471460013,cam_4_1690272281_03-04-41.jpg
3,8,2864.9668599809884,370.2212298792892,3210.3637943324,527.3361841961614,cam_4_1690272281_03-04-41.jpg
3,10,2802.0108405762717,398.73840115039025,3129.6876462589325,566.0094403224956,cam_4_1690272281_03-04-41.jpg
3,13,3415.12108203797,590.5475895506493,3995.0753044176563,981.1526300210888,cam_4_1690272281_03-04-41.jpg
3,14,3386.3215185212443,862.8459414626393,3814.375195055444,1565.4412981892447,cam_4_1690272281_03-04-41.jpg
4,2,3610.7542841657996,418.3851986392079,3844.3481222935607,579.9835154371175,cam_4_1690272341_03-05-41.jpg
4,4,2354.732420662293,528.356572622188,2864.4607149609024,760.8137951945208,cam_4_1690272341_03-05-41.jpg
4,5,2509.751567209639,486.5789048337235,2940.371036329407,699.794376509999,cam_4_1690272341_03-05-41.jpg
4,8,2872.5945952130164,367.3112154095248,3219.8869947664493,525.8968214849061,cam_4_1690272341_03-05-41.jpg
4,10,2810.466463439282,398.0031628035718,3130.4121135547825,561.6599106386456,cam_4_1690272341_03-05-41.jpg
4,13,3329.1276080677358,589.2007308147904,4007.8812887825566,1046.7671264434503,cam_4_1690272341_03-05-41.jpg
4,14,3388.587595344428,852.6546828038581,3827.500452320455,1552.3865043050182,cam_4_1690272341_03-05-41.jpg
5,4,2351.2944482806347,528.2887920255348,2859.03211881574,761.8044611576605,cam_4_1690272491_03-08-11.jpg
5,5,2526.361176776922,492.58764384753226,2942.0434636576656,698.2959829002823,cam_4_1690272491_03-08-11.jpg
5,8,2853.346715290531,360.8398210948758,3210.768125506731,524.1422950156463,cam_4_1690272491_03-08-11.jpg
5,10,2809.3349768209537,394.10359530748974,3125.2912615449945,555.775202636575,cam_4_1690272491_03-08-11.jpg
5,13,3275.1907929433364,606.8581796172266,4058.1348378748003,1136.0327776114445,cam_4_1690272491_03-08-11.jpg
5,16,1849.121136096778,340.01330535107314,2291.6257510444334,682.0559017383371,cam_4_1690272491_03-08-11.jpg
5,17,2061.762466454226,323.1283700036038,2491.163483244363,571.6238198509079,cam_4_1690272491_03-08-11.jpg
5,20,1882.9443404870208,523.9218433957102,2257.032927571535,752.0361817915348,cam_4_1690272491_03-08-11.jpg
6,4,2324.4211861138215,525.7481038220005,2838.6922485925547,763.0338315368284,cam_4_1690272551_03-09-11.jpg
6,5,2525.8088239571825,493.7024860816871,2956.241010338032,706.4578989370652,cam_4_1690272551_03-09-11.jpg
6,8,2841.473789508663,353.2404774715138,3213.6298989453226,523.7563444173654,cam_4_1690272551_03-09-11.jpg
6,10,2801.8087650915763,393.1199961160405,3123.898981672577,558.2886738255525,cam_4_1690272551_03-09-11.jpg
6,13,3286.941960395517,612.7301432971295,4124.002760682872,1177.8329085582122,cam_4_1690272551_03-09-11.jpg
6,16,1849.1423206856678,335.82949449857006,2289.96739719893,677.0173272560519,cam_4_1690272551_03-09-11.jpg
6,17,2019.7009459420406,317.44735753282686,2455.534566156458,571.5769888685758,cam_4_1690272551_03-09-11.jpg
6,20,1884.479557225466,526.2387457332771,2261.8798196573866,755.9663545327139,cam_4_1690272551_03-09-11.jpg
6,21,3366.8234449971965,431.61746097260163,4240.040515084464,747.2456737348342,cam_4_1690272551_03-09-11.jpg
6,22,3446.6139721518684,525.4421814616729,3965.548417613001,869.4812704074582,cam_4_1690272551_03-09-11.jpg
7,4,2321.0851350103167,524.836459240951,2833.1927341084947,762.1326788945248,cam_4_1690272626_03-10-26.jpg
7,5,2519.426184931011,489.5174100021825,2951.1837886409457,703.3050732316751,cam_4_1690272626_03-10-26.jpg
7,8,2845.7554701614863,354.73987695876355,3210.7075891672444,522.398941111087,cam_4_1690272626_03-10-26.jpg
7,10,2808.350067315963,390.41570423656856,3129.175848892748,555.7841670102944,cam_4_1690272626_03-10-26.jpg
7,13,3286.986885747133,613.0276902350997,4152.920501673135,1194.8040627183343,cam_4_1690272626_03-10-26.jpg
7,16,1841.7841571598776,338.1339425972574,2280.444313378996,677.2550197630432,cam_4_1690272626_03-10-26.jpg
7,17,2008.5882358080814,311.6314161489297,2412.648528983583,548.6939521573645,cam_4_1690272626_03-10-26.jpg
7,20,1888.9099768741887,525.9201496618587,2265.1464284193084,754.871508819017,cam_4_1690272626_03-10-26.jpg
7,21,3336.7032735804023,426.4638419103801,4280.293616935334,774.7101972929424,cam_4_1690272626_03-10-26.jpg
7,22,3444.291067367892,526.1819958225899,3942.441467428672,853.2957040155902,cam_4_1690272626_03-10-26.jpg
8,4,2316.1943183604135,524.710357304974,2831.0023022926025,764.496733472893,cam_4_1690272866_03-14-26.jpg
8,5,2526.5002020731185,492.08011491238176,2950.6374294242264,701.855793795007,cam_4_1690272866_03-14-26.jpg
8,8,2857.400410949093,352.4248917771751,3227.3931031091984,524.4910710582712,cam_4_1690272866_03-14-26.jpg
