frame,track_id,x1,y1,x2,y2,image
2,1,1291.7421920395223,704.9253530789832,1661.535691151698,955.6869286484635,cam_1_1690272191_03-03-11.jpg
2,2,835.7946788456518,463.7849867530705,1536.400372778526,898.640475356404,cam_1_1690272191_03-03-11.jpg
2,6,1716.457853398056,605.1601920016418,2048.130842587173,805.9649654697008,cam_1_1690272191_03-03-11.jpg
3,1,1287.5806514797166,707.9731778325266,1656.3360380125357,954.0336434415588,cam_1_1690272281_03-04-41.jpg
3,2,824.3045112003934,465.9946842083825,1547.0955127364878,914.1349158124872,cam_1_1690272281_03-04-41.jpg
3,6,1728.9204894686397,604.27168092761,2060.738406043829,804.2946758098112,cam_1_1690272281_03-04-41.jpg
3,7,2638.363622770059,480.5815513850713,2817.7304784371004,825.450856622648,cam_1_1690272281_03-04-41.jpg
3,8,926.4647399588916,429.8001855240422,1577.387990690725,597.9252360661005,cam_1_1690272281_03-04-41.jpg
3,10,3015.072252759516,615.2095768714433,3622.9161566425146,1056.6000324335394,cam_1_1690272281_03-04-41.jpg
4,1,1280.8883449655623,710.5798113583894,1656.450922867667,956.9045412311139,cam_1_1690272341_03-05-41.jpg
4,2,823.8053734323821,469.8181269028,1552.7002348731016,921.0527885912345,cam_1_1690272341_03-05-41.jpg
4,6,1734.6887971309234,603.5403036851974,2064.3901776633948,801.1145249343662,cam_1_1690272341_03-05-41.jpg
4,7,2676.83163721642,494.4896052594138,2854.822125837781,825.2434447540288,cam_1_1690272341_03-05-41.jpg
4,8,943.5433437055356,422.5190179892631,1561.3325687397119,581.834355766405,cam_1_1690272341_03-05-41.jpg
4,10,3008.5526766542775,613.0116087008147,3611.62352929874,1058.057808552767,cam_1_1690272341_03-05-41.jpg
5,1,1316.0853188655908,697.8929556580304,1724.0713795856793,957.2525631067522,cam_1_1690272491_03-08-11.jpg
5,2,813.5229210324395,458.9442486410414,1569.523841545698,928.5818655102275,cam_1_1690272491_03-08-11.jpg
5,6,1739.0968019992793,605.7336562886778,2066.795046905308,800.8166916805264,cam_1_1690272491_03-08-11.jpg
5,7,2766.2547796468048,515.9355906628316,2939.400989281986,809.5817894904781,cam_1_1690272491_03-08-11.jpg
5,8,925.8721206405102,418.21278140811694,1540.380796726026,576.2597621048922,cam_1_1690272491_03-08-11.jpg
5,10,2774.9176525152643,608.1241134815288,3347.1809534206022,1028.1115571214632,cam_1_1690272491_03-08-11.jpg
5,14,2153.7877343704895,378.8086665739303,2538.9980026158178,640.0297868646178,cam_1_1690272491_03-08-11.jpg
6,1,1330.7972431102628,694.3692344321369,1758.2602431876187,956.5900677469454,cam_1_1690272551_03-09-11.jpg
6,2,779.975011832209,447.1562310564066,1571.4360358947706,942.396094567941,cam_1_1690272551_03-09-11.jpg
6,6,1721.4317264875078,606.5061038897276,2054.5928085157325,802.5041520765469,cam_1_1690272551_03-09-11.jpg
6,7,2807.5961489083365,519.6203413387868,2957.8130858484033,742.6691927167489,cam_1_1690272551_03-09-11.jpg
6,10,2674.840748374713,602.3777566214644,3246.664866979529,1020.9832094326429,cam_1_1690272551_03-09-11.jpg
